imdb_id,title,year,budget,actual_budget,revenue,actual_revenue,runtime,vote_average,vote_count,popularity,movielens_id,tmdb_id,genres,director,in_connections,out_connections,tot_connections,connected_movies,0,1
115986,The Crow: City of Angels,1996,13.0,23.14,17.92,31.9,84,5.2,119,6.554679,839,10546.0,Action|Thriller,Tim Pope,16,4,20,0132910|0353324|0109506|0115986,0.015042421990727,-0.0023500382494399
117826,Bordello of Blood,1996,15.0,26.7,5.6,9.97,87,5.0,63,3.450402,842,9431.0,Comedy|Horror,Gilbert Adler,15,23,38,0250698|0114608|0117826,-0.0167246031156593,0.0150044164444155
117718,The Spitfire Grill,1996,6.0,10.68,12.64,22.5,117,6.8,17,1.19589,848,47907.0,Drama,Lee David Zlotoff,5,0,5,0117718,0.0219270125454712,-0.0084299398538368
116225,Escape from L.A.,1996,50.0,89.0,42.28,75.26,97,5.6,381,12.229381,849,10061.0,Action|Adventure|Sci-Fi|Thriller,John Carpenter,72,5,77,0082340|0116225,0.0114907052689054,0.0064198605157151
115632,Basquiat,1996,2.96,5.27,3.01,5.36,108,6.6,97,4.797674,851,549.0,Drama,Julian Schnabel,16,4,20,0115632,0.0020758341196725,-0.0241823491035376
117918,Tin Cup,1996,45.0,80.1,53.85,95.85,135,5.9,152,6.24966,852,10478.0,Comedy|Drama,Ron Shelton,36,2,38,0117918,-0.0143795396108537,0.0042356564259066
104109,Dingo,1991,0.2,0.41,0.3,0.61,109,6.0,1,0.124273,853,66634.0,Drama,Rolf de Heer,11,0,11,0104109,0.0116843989742012,-0.0211415811193916
68646,The Godfather,1972,6.0,40.02,245.07,1634.62,175,8.5,6024,41.109264,858,238.0,Drama,Francis Ford Coppola,2403,14,2417,0071562|0099674|0172089|0120456|0068646,-0.0215244212453806,-0.0149835303270641
104558,Police Story 3: Supercop,1992,0.9,1.79,20.48,40.76,95,6.7,109,6.751864,861,11134.0,Action|Comedy|Thriller,Stanley Tong,26,7,33,0106544|0116704|0386005|0089374|0095403|0104558,0.0024542912839319,0.0042157921721829
116985,Manny & Lo,1996,0.5,0.89,0.43,0.77,88,6.3,9,1.143656,862,88224.0,Drama,Lisa Krueger,3,2,5,0116985,0.0052216267573687,-0.0236180755602824
115736,Bound,1996,4.5,8.01,7.01,12.48,108,6.9,203,12.449574,866,9303.0,Drama|Thriller,Lana Wachowski,55,2,57,0115736,-0.0031779800293949,-0.0146616846298655
120004,The Relic,1997,60.0,104.4,33.96,59.09,110,5.8,130,7.699967,879,11015.0,Horror|Thriller,Peter Hyams,8,1,9,0120004,0.0163339679165815,-0.0104073150071444
116654,The Island of Dr. Moreau,1996,40.0,71.2,49.63,88.34,96,4.6,148,12.725343,880,9306.0,Sci-Fi|Thriller,John Frankenheimer,72,0,72,0116654,0.0199613224211591,-0.0076842843869539
115783,Bulletproof,1996,25.0,44.5,22.61,40.25,84,5.4,164,7.859132,886,10723.0,Action|Comedy,Ernest R. Dickerson,15,4,19,9887580|0115783,-0.0063824061643457,0.0138369814250221
113253,Halloween: The Curse of Michael Myers,1995,5.0,9.15,15.12,27.67,88,5.0,173,8.768288,891,10987.0,Horror|Thriller,Joe Chappelle,75,26,101,0120694|0220506|1502407|1066533|1066534|0077651|0082495|0085636|0095271|0097474|0113253,0.0187645450886321,-0.0116534907911028
45152,Singin' in the Rain,1952,2.54,26.75,7.2,75.82,103,7.9,747,11.064858,899,872.0,Comedy|Musical,Stanley Donen,644,18,662,0045152,-0.0228419270321324,0.0097425411271036
43278,An American in Paris,1951,2.72,29.21,4.5,48.33,113,6.9,133,5.565203,900,2769.0,Musical,Vincente Minnelli,121,3,124,0043278,-0.0129432042611884,-0.0195625993877379
54698,Breakfast at Tiffany's,1961,2.5,23.3,9.5,88.54,110,7.6,1082,10.879289,902,164.0,Drama,Blake Edwards,398,4,402,0054698,-0.0184781959515516,0.0176117732249319
52357,Vertigo,1958,2.48,23.93,28.0,270.2,128,8.0,1162,18.20822,903,426.0,Drama|Thriller,Alfred Hitchcock,621,6,627,0230277|1204319|0265452|0052357,-0.004188065409244,-0.0179111963688213
47396,Rear Window,1954,1.0,10.38,36.76,381.57,112,8.2,1531,17.911314,904,567.0,Thriller,Alfred Hitchcock,441,2,443,0206813|0166322|0047396,0.0100302631408783,-0.0200134993216342
25316,It Happened One Night,1934,0.32,6.64,4.5,93.38,105,7.7,283,6.465257,905,3078.0,Comedy,Frank Capra,253,2,255,0027683|0244625|0037685|0038894|0049973|0049072|6591028|0101733|3171674|1093370|0024977|0025316,-0.022569271394628,-0.0112143840861827
53125,North by Northwest,1959,4.0,38.32,13.28,127.22,136,7.8,1062,12.410427,908,213.0,Action|Adventure|Thriller,Alfred Hitchcock,443,4,447,0053125,0.00859302160019,0.0028357763620462
53604,The Apartment,1960,3.0,28.26,25.0,235.5,125,8.1,498,11.994281,909,284.0,Comedy|Drama,Billy Wilder,146,14,160,0069152|0314486|0482249|0800956|8634598|0053604,-0.0236362358429848,0.000982548751361
53291,Some Like It Hot,1959,2.88,27.59,25.0,239.5,122,8.0,835,11.845107,910,239.0,Comedy,Billy Wilder,403,14,417,0263343|0470763|0155997|0300925|3362590|0191124|0043522|0053291,-0.0129874307898585,-0.0219945229324469
56923,Charade,1963,4.0,36.44,13.47,122.71,113,7.7,351,7.098731,911,4808.0,Comedy|Thriller,Stanley Donen,93,7,100,0151205|0068228|0270707|6064006|0056923,-0.0104744624406553,-0.0138302083467198
34583,Casablanca,1942,0.88,15.08,10.46,179.28,102,7.9,1462,13.916101,912,289.0,Drama,Michael Curtiz,2005,6,2011,0047719|0084994|2498588|0361313|0788538|0034583,-0.0245258723386022,-0.0073150231166001
58385,My Fair Lady,1964,17.0,152.83,72.07,647.91,170,7.4,361,12.494394,914,11113.0,Comedy|Drama|Musical,George Cukor,461,1,462,0157965|0058385,-0.0230718197062313,-0.0016549275432462
47437,Sabrina,1954,2.24,23.25,10.0,103.8,113,7.4,284,7.359741,915,6620.0,Comedy,Billy Wilder,77,2,79,0923883|0293226|0111793|0114319|0047437,-0.0237335944296342,-0.0076896446765626
46250,Roman Holiday,1953,1.5,15.68,12.0,125.4,119,7.8,502,11.954806,916,804.0,Comedy|Drama,William Wyler,187,2,189,0367255|0345446|0351790|0093877|0046250,-0.0230856325323577,0.0005524317723044
32138,The Wizard of Oz,1939,2.78,55.6,33.75,675.0,102,7.4,1689,22.064932,919,630.0,Adventure|Fantasy|Musical,Victor Fleming,4352,5,4357,0054568|0057453|0067280|0089908|0098950|1623205|0884726|4463218|1617650|2761172|0066801|0089533|0118186|2027255|0032138,-0.0107696594875676,0.0212252588356344
31381,Gone with the Wind,1939,4.0,80.0,400.18,8003.6,238,7.7,995,14.240357,920,770.0,Drama,Victor Fleming,1600,1,1601,0108915|0560623|0031381,-0.0112030048216376,-0.0232225384300411
43014,Sunset Boulevard,1950,1.75,20.21,5.0,57.75,110,8.2,533,11.709777,922,599.0,Drama,Billy Wilder,510,19,529,0637840|0469609|0043014,-0.023201241118864,-0.0113248700858088
33467,Citizen Kane,1941,0.84,15.88,23.22,438.86,119,8.0,1244,15.811921,923,15.0,Drama,Orson Welles,1507,29,1536,0033467,0.0223422859375404,-0.0123107810779885
62622,2001: A Space Odyssey,1968,10.5,84.0,68.7,549.6,149,7.9,3075,22.494622,924,62.0,Adventure|Drama|Sci-Fi,Stanley Kubrick,1660,10,1670,0086837|0062622,-0.0136860239427168,0.0096845282041134
42192,All About Eve,1950,1.4,16.17,0.06,0.69,138,8.0,367,12.06308,926,705.0,Drama,Joseph L. Mankiewicz,295,2,297,0157321|0083761|0042192,-0.0180831027236566,-0.018027612170443
32143,The Women,1939,1.69,33.8,2.27,45.4,133,6.4,26,5.076649,927,22490.0,Comedy,George Cukor,44,0,44,0049578|0430770|0032143,0.0200056137771336,0.0078889612632802
32976,Rebecca,1940,1.29,25.62,6.0,119.16,130,7.7,346,8.590813,928,223.0,Drama|Thriller,Alfred Hitchcock,164,1,165,0230277|0230009|0400798|1083855|2235695|0032976,-0.0035406889024896,-0.0175160279452225
38787,Notorious,1946,2.0,28.6,24.46,349.78,102,7.8,345,10.135111,930,303.0,Thriller,Alfred Hitchcock,154,0,154,0105022|0038787,0.0089949371319187,-0.0194082856347305
38109,Spellbound,1945,1.5,23.26,7.0,108.57,111,7.3,166,5.47596,931,4174.0,Thriller,Alfred Hitchcock,109,3,112,0047239|0038109,0.0080611015258401,-0.0186632519477405
48728,To Catch a Thief,1955,2.5,26.05,8.75,91.18,106,7.1,299,5.490505,933,381.0,Thriller,Alfred Hitchcock,164,1,165,1886731|0048728,0.0078740966948039,-0.0181233792355246
31725,Ninotchka,1939,1.36,27.2,2.28,45.6,110,7.3,77,5.120036,936,1859.0,Comedy,Ernst Lubitsch,77,2,79,0050972|0212390|0352642|0031725,0.0236832449513802,0.000633390626714
29843,The Adventures of Robin Hood,1938,2.03,40.01,3.98,78.45,102,7.6,170,10.685036,940,10907.0,Action|Adventure,Michael Curtiz,194,2,196,0013556|0029843,0.0026790353167859,0.0168655291541714
27125,Top Hat,1935,0.61,12.38,3.2,64.93,101,7.4,62,7.122093,945,3080.0,Comedy|Musical,Mark Sandrich,120,0,120,0027125,-0.0221521576159236,0.0100138067190768
49261,Giant,1956,5.4,55.4,35.0,359.1,201,7.5,169,10.864284,948,1712.0,Drama|Western,George Stevens,130,0,130,0049261,-0.0200311534273192,-0.0100238970745324
48028,East of Eden,1955,0.0,0.0,0.0,0.0,115,7.5,163,6.42883,949,220.0,Drama,Elia Kazan,93,0,93,0048028,-0.0250258308649632,-0.0041431273321004
25878,The Thin Man,1934,0.23,4.77,1.42,29.46,93,7.4,97,10.573867,950,3529.0,Comedy,W.S. Van Dyke,115,0,115,0027260|0031047|0034172|0037365|0039853|1754720|0025878,-0.0218397105142432,-0.0116509778736003
48960,Around the World in Eighty Days,1956,6.0,61.56,42.0,430.92,167,6.5,85,6.164226,952,2897.0,Adventure|Comedy,Michael Anderson,73,6,79,2764002|9174578|0048960,-0.0128329135898967,0.0154100928949778
38650,It's a Wonderful Life,1946,3.18,45.47,9.64,137.85,130,8.0,1103,15.031588,953,1585.0,Drama|Fantasy,Frank Capra,1085,3,1088,3344128|0076213|0329737|0038650,-0.0222292906098353,-0.0062424371825132
31679,Mr. Smith Goes to Washington,1939,1.5,30.0,9.6,192.0,129,7.9,245,8.168694,954,3083.0,Drama,Frank Capra,220,0,220,0075754|0031679,-0.0252197131221238,0.0062204329188521
63350,Night of the Living Dead,1968,0.11,0.88,30.0,240.0,96,7.5,591,14.384198,968,10331.0,Horror|Sci-Fi|Thriller,George A. Romero,1117,15,1132,0077402|0088993|0418819|0848557|1134854|0100258|0489244|2006801|3393372|0063350,0.0183015966821083,-0.009390156257112
43265,The African Queen,1951,1.3,13.96,10.75,115.46,105,7.4,232,6.636872,969,488.0,Adventure|Comedy,John Huston,162,1,163,0075639|0043265,-0.0148021072384185,0.0159691303194171
51459,Cat on a Hot Tin Roof,1958,3.0,28.95,17.57,169.55,108,7.6,168,11.794846,971,261.0,Drama,Richard Brooks,115,0,115,0051459,-0.0104042260441743,-0.0227885736029179
117011,Maximum Risk,1996,25.0,44.5,51.7,92.03,100,5.3,104,7.370163,990,10861.0,Action|Adventure|Thriller,Ringo Lam,7,0,7,0117011,0.011538144385901,0.0051788559746116
117039,Michael Collins,1996,28.0,49.84,16.9,30.08,132,6.8,98,6.728199,991,1770.0,Drama,Neil Jordan,13,4,17,0117039,-0.0116762297905353,-0.0198879551227275
116830,Last Man Standing,1996,67.0,119.26,47.27,84.14,101,6.2,263,11.845918,996,9333.0,Action|Drama|Thriller,Walter Hill,11,4,15,0055630|0058461|0116830,0.0015249591044441,-0.0023540618594501
117603,Set It Off,1996,9.0,16.02,41.59,74.03,118,6.9,66,6.85606,998,9400.0,Action,F. Gary Gray,21,4,25,0117603,0.022199947595956,-0.0081111344460373
116259,Extreme Measures,1996,38.0,67.64,17.38,30.94,118,5.7,80,4.990506,1003,11306.0,Drama|Thriller,Michael Apted,11,2,13,0116259,0.0023118123021544,-0.0127826940744248
115862,The Chamber,1996,50.0,89.0,22.54,40.12,113,5.9,62,3.998494,1006,6346.0,Drama,James Foley,6,0,6,0115862,0.0207156641624233,0.0071264160948411
46672,"20,000 Leagues Under the Sea",1954,5.0,51.9,28.2,292.72,127,6.9,160,8.722406,1019,173.0,Adventure|Drama|Sci-Fi,Richard Fleischer,148,0,148,0055207|0065522|1351678|0046672,-0.0123104333464004,-0.0052576553994635
106611,Cool Runnings,1993,14.0,27.02,154.86,298.88,98,6.8,510,8.30721,1020,864.0,Comedy,Jon Turteltaub,100,3,103,0106611,0.0174126783928766,0.0111327832058626
42332,Cinderella,1950,2.9,33.5,263.59,3044.46,74,6.8,1760,14.436858,1022,11224.0,Animation|Fantasy|Musical,Clyde Geronimi,634,3,637,0291082|0465940|0128996|1661199|1015593|0158472|0042332,-0.0195752761514181,0.0150275063576061
57546,The Sword in the Stone,1963,3.0,27.33,22.18,202.06,79,6.9,935,10.636458,1025,9078.0,Animation|Fantasy|Musical,Wolfgang Reitherman,165,5,170,4872762|0057546,-0.0216241160188658,0.0118412971929707
102798,Robin Hood: Prince of Thieves,1991,48.0,98.4,390.49,800.5,143,6.6,937,10.639244,1027,8367.0,Adventure|Drama,Kevin Reynolds,176,3,179,0117436|0102798,-0.0132865878139946,-0.004332934203225
58331,Mary Poppins,1964,6.0,53.94,102.27,919.41,139,7.4,1217,15.11549,1028,433.0,Comedy|Fantasy|Musical,Robert Stevenson,1004,3,1007,5028340|0058331,-0.0210021046556437,0.0119933751718322
33563,Dumbo,1941,0.81,15.31,1.6,30.24,64,6.8,1206,14.655879,1029,11360.0,Animation|Drama|Musical,Samuel Armstrong,538,3,541,3861390|0033563,-0.0212748331250019,-0.0061793597871618
66817,Bedknobs and Broomsticks,1971,20.0,137.6,17.9,123.15,117,6.8,260,10.362012,1031,12335.0,Adventure|Musical,Robert Stevenson,92,2,94,0066817,-0.0242949360643431,-0.0013411224550385
43274,Alice in Wonderland,1951,3.0,32.22,572.0,6143.28,75,7.0,1557,16.488937,1032,12092.0,Adventure|Animation|Fantasy|Musical,Hamilton Luske,384,2,386,0043274,-0.0090392121584641,0.0214325368212918
82406,The Fox and the Hound,1981,12.0,36.84,29.8,91.49,82,7.0,884,10.197106,1033,10948.0,Animation|Drama,Ted Berman,97,3,100,0465997|0082406,-0.0198888863296583,-0.0063910969526151
59742,The Sound of Music,1965,8.2,72.57,286.21,2532.96,174,7.4,966,9.06773,1035,15121.0,Musical,Robert Wise,1005,0,1005,0429072|0059742,-0.0181303530254548,-0.0169328351763471
95016,Die Hard,1988,28.0,66.08,140.77,332.22,131,7.5,4005,16.640522,1036,562.0,Action|Thriller,John McTiernan,1205,15,1220,0099423|0112864|0337978|1606378|0095016,0.0114267639080921,-0.006340006132102
104692,The Lawnmower Man,1992,10.0,19.9,32.1,63.88,108,5.4,198,6.685948,1037,10163.0,Action|Horror|Sci-Fi|Thriller,Brett Leonard,84,5,89,0116839|0104692,0.0171937221575929,-0.0011624017916223
117589,Secrets & Lies,1996,4.5,8.01,13.42,23.89,142,7.1,127,11.223572,1041,11159.0,Drama,Mike Leigh,63,2,65,0117589,-0.0129931624174042,-0.0202253605470914
117791,Surviving Picasso,1996,16.0,28.48,1.99,3.54,125,5.3,21,2.167132,1044,41843.0,Drama,James Ivory,5,0,5,0117791,0.023862227438832,0.0021803924386506
116908,The Long Kiss Goodnight,1996,65.0,115.7,89.46,159.24,120,6.4,323,14.482345,1047,11412.0,Action|Drama|Thriller,Renny Harlin,47,18,65,0116908,0.0011480126330272,-0.0027666399312936
116409,The Ghost and the Darkness,1996,50.0,89.0,75.0,133.5,109,6.4,238,10.789928,1049,10586.0,Action|Adventure,Stephen Hopkins,18,2,20,0249818|0044462|0116409,0.0036200892358036,0.0125411203744143
116404,Get on the Bus,1996,2.4,4.27,5.73,10.2,120,7.0,11,5.230661,1054,49471.0,Drama,Spike Lee,18,4,22,0116404,0.0214205688182109,0.0055542753127744
120107,Shadow Conspiracy,1997,45.0,78.3,2.15,3.74,103,4.0,12,3.733574,1055,38153.0,Thriller,George P. Cosmatos,1,4,5,0120107,0.01718263300454,-0.0169298843391099
116722,Jude,1996,7.0,12.46,0.4,0.71,123,6.6,38,3.379677,1056,25147.0,Drama,Michael Winterbottom,7,1,8,0116722,0.0022406188897172,0.0232143176686891
117509,Romeo + Juliet,1996,14.5,25.81,147.3,262.19,120,6.7,1406,11.774061,1059,454.0,Drama,Baz Luhrmann,177,5,182,0117509,-0.0009170965692335,0.0238608107634968
117802,Swingers,1996,0.2,0.36,4.51,8.03,94,6.8,255,6.578025,1060,10218.0,Comedy|Drama,Doug Liman,129,28,157,0117802,-0.0191152298501068,-0.0012548082745124
117665,Sleepers,1996,44.0,78.32,165.62,294.8,147,7.3,729,9.198283,1061,819.0,Thriller,Barry Levinson,19,8,27,0117665,0.0077760608527559,-0.0186520405862147
67992,Willy Wonka & the Chocolate Factory,1971,3.0,20.64,4.0,27.52,100,7.4,826,12.416635,1073,252.0,Comedy|Fantasy|Musical,Mel Stuart,807,5,812,0367594|3872780|6803390|0067992,-0.0210256552708562,0.0118726562997784
70707,Sleeper,1973,2.0,12.54,18.34,114.99,89,7.0,206,6.048904,1077,11561.0,Comedy|Sci-Fi,Woody Allen,60,18,78,0070707,-0.017800849458135,0.0117413268374922
66808,Bananas,1971,2.0,13.76,11.83,81.39,82,6.7,167,4.331819,1078,11302.0,Comedy,Woody Allen,49,10,59,0066808,0.001186891895551,0.0231647009656784
95159,A Fish Called Wanda,1988,7.5,17.7,62.49,147.48,108,7.1,576,11.400353,1079,623.0,Comedy,Charles Crichton,128,5,133,0435259|0095159,0.0168479089511453,0.0159155076942703
79470,Life of Brian,1979,4.0,15.36,20.05,76.99,94,7.7,1230,10.714173,1080,583.0,Comedy,Terry Jones,258,13,271,0084352|0085959|0287570|0220292|3872778|0063929|0066765|0202477|0071853|0079470,-0.0152716150921544,0.0204102260123554
59243,The Great Race,1965,12.0,106.2,25.33,224.17,160,7.2,64,4.473327,1083,11575.0,Comedy|Musical,Blake Edwards,56,13,69,0059243,-0.0217822519119583,0.0103938947065014
61418,Bonnie and Clyde,1967,2.5,20.85,50.7,422.84,111,7.6,384,12.109198,1084,475.0,Drama,Arthur Penn,380,2,382,0061418,0.0212595785282924,-0.0131736750955359
46912,Dial M for Murder,1954,1.4,14.53,3.0,31.14,104,7.9,539,7.853231,1086,521.0,Thriller,Alfred Hitchcock,195,0,195,0503488|1267103|0353795|0046912,0.0095691493722624,-0.0194802779192152
92890,Dirty Dancing,1987,6.0,14.7,213.95,524.18,100,7.1,1371,14.044122,1088,88.0,Drama|Musical,Emile Ardolino,544,5,549,0094450|0338096|0461062|0092890,-0.0191513481608277,-0.0089927382181629
105236,Reservoir Dogs,1992,1.2,2.39,14.66,29.17,99,8.1,3821,12.22034,1089,500.0,Thriller,Quentin Tarantino,638,69,707,0294662|2306707|6493238|0105236,0.0111907833032292,-0.0194365347992154
91763,Platoon,1986,6.0,15.24,138.53,351.87,120,7.5,1236,18.206972,1090,792.0,Drama,Oliver Stone,254,3,257,0096969|0107096|0091763,0.0239223106848642,-0.0016333588073797
98627,Weekend at Bernie's,1989,6.5,14.62,30.22,68.0,97,6.4,255,8.051891,1091,8491.0,Comedy,Ted Kotcheff,212,4,216,0108539|0476819|0098627,-0.0062825766533731,-0.0214401119247214
103772,Basic Instinct,1992,49.0,97.51,352.93,702.33,127,6.5,869,16.628427,1092,402.0,Thriller,Paul Verhoeven,410,15,425,0430912|1177899|0103772,0.0100489968656913,-0.0163024974640754
101761,The Doors,1991,38.0,77.9,34.42,70.56,140,6.7,285,7.829619,1093,10537.0,Drama,Oliver Stone,90,6,96,0101761,0.0048121231499546,0.0228057474498391
104036,The Crying Game,1992,3.71,7.38,62.55,124.47,112,6.9,180,7.404329,1094,11386.0,Drama|Thriller,Neil Jordan,163,5,168,0286672|0104036,-0.0055954671643796,-0.0126877207793738
104348,Glengarry Glen Ross,1992,12.5,24.88,10.73,21.35,100,7.5,330,6.792215,1095,9504.0,Drama,James Foley,163,1,164,0104348,-0.0203669457202649,-0.0138943959654535
84707,Sophie's Choice,1982,12.0,34.68,30.04,86.82,151,7.4,149,15.417202,1096,15764.0,Drama,Alan J. Pakula,235,1,236,0084707,0.0216187028478901,0.0098215344171218
83866,E.T. the Extra-Terrestrial,1982,10.5,30.35,792.97,2291.68,115,7.3,3359,19.358546,1097,601.0,Drama|Sci-Fi,Steven Spielberg,1903,23,1926,0334917|0422429|0083866,-0.0144033684079854,-0.0115696152760003
99371,Days of Thunder,1990,60.0,127.8,157.92,336.37,107,5.9,359,7.046753,1100,2119.0,Action|Drama,Tony Scott,111,0,111,0099371,-0.0029364830362392,0.0008582121650144
92099,Top Gun,1986,15.0,38.1,356.83,906.35,110,6.7,1736,20.301019,1101,744.0,Action,Tony Scott,880,0,880,1745960|0099575|1637998|0092099,0.0198378525920464,0.0057293250048223
44081,A Streetcar Named Desire,1951,1.8,19.33,8.0,85.92,125,7.6,291,7.301719,1104,702.0,Drama,Elia Kazan,394,1,395,0044081,-0.0171968837542727,-0.0179972324322653
116378,The Funeral,1996,12.5,22.25,1.23,2.19,99,7.3,31,2.772039,1114,21612.0,Drama,Abel Ferrara,7,2,9,0116378,0.0233648925361332,0.0023399342748439
117318,The People vs. Larry Flynt,1996,36.0,64.08,20.3,36.13,129,6.8,257,9.178371,1120,1630.0,Comedy|Drama,Miloš Forman,39,5,44,0117318,-0.0192919431292283,-0.0006815585607181
72081,The Return of the Pink Panther,1975,5.0,25.9,41.83,216.68,113,6.7,138,6.501177,1125,11843.0,Comedy,Blake Edwards,52,13,65,0075066|0078163|0084814|0085384|0108187|0057413|0058586|0063135|0072081,0.0216351116400037,-0.0002225565268686
101775,Drop Dead Fred,1991,6.79,13.92,13.88,28.45,103,5.9,107,7.88101,1126,10379.0,Comedy|Fantasy,Ate de Jong,43,1,44,2404579|1427206|0101775,-0.0162378208342847,0.014284629822832
96754,The Abyss,1989,70.0,157.5,90.0,202.5,139,7.1,822,9.809585,1127,2756.0,Action|Adventure|Sci-Fi|Thriller,James Cameron,162,8,170,0096754,0.0079547504089067,0.0080254997030991
80749,The Fog,1980,1.0,3.38,21.38,72.26,89,6.4,318,9.194572,1128,790.0,Horror,John Carpenter,109,4,113,0432291|0080749,-0.0230226843627068,0.0094995287891566
82340,Escape from New York,1981,6.0,18.42,50.24,154.24,99,6.9,720,10.124544,1129,1103.0,Action|Adventure|Sci-Fi|Thriller,John Carpenter,261,4,265,0116225|0984981|0082340,0.0078422039731154,0.0075955050247371
82533,The Howling,1981,1.0,3.07,17.99,55.23,91,6.4,165,6.715512,1130,11298.0,Horror,Joe Dante,121,15,136,0089308|0093227|0095334|0097534|0102067|0113349|1554092|0082533,-0.0038558309897302,-0.0224844845229405
71853,Monty Python and the Holy Grail,1975,0.4,2.07,5.03,26.06,91,7.8,1742,10.43389,1136,762.0,Adventure|Comedy|Fantasy,Terry Gilliam,652,26,678,0079470|0084352|0085959|0287570|0220292|3872778|8369688|9751834|0063929|0066765|0202477|0071853,-0.0152218896785685,0.0177994348428479
115610,Bad Moon,1996,7.0,12.46,1.1,1.96,80,5.7,33,2.661026,1168,49763.0,Action|Adventure|Horror,Eric Red,3,1,4,0115610,0.0091419473702362,0.0113075723012633
101700,Delicatessen,1991,4.0,8.2,1.79,3.67,99,7.4,320,12.565447,1175,892.0,Comedy|Drama,Jean-Pierre Jeunet,27,9,36,0101700,-0.022233048070493,0.0029144822505362
116209,The English Patient,1996,27.0,48.06,231.98,412.92,162,7.0,559,15.564161,1183,409.0,Drama,Anthony Minghella,138,4,142,0116209,-0.0042604436065587,0.0242917932147064
97937,My Left Foot: The Story of Christy Brown,1989,0.65,1.46,14.74,33.16,103,7.5,208,5.841931,1185,10161.0,Drama,Jim Sheridan,83,0,83,0097937,0.0202989111811733,0.0127754567747379
105488,Strictly Ballroom,1992,3.0,5.97,33.95,67.56,94,6.2,83,3.233531,1188,10409.0,Comedy,Baz Luhrmann,52,0,52,0105488,0.0065812142813987,-0.0227051370001434
102370,Madonna: Truth or Dare,1991,0.0,0.0,0.0,0.0,119,6.3,32,1.325299,1191,10174.0,Documentary|Musical,Alek Keshishian,45,8,53,0102370,0.0173582994987094,0.008820987322678
100332,Paris is Burning,1990,0.5,1.06,3.78,8.05,71,8.2,67,4.101295,1192,31225.0,Documentary,Jennie Livingston,25,10,35,0100332,-0.0172450916102696,-0.0189778455510177
73486,One Flew Over the Cuckoo's Nest,1975,3.0,15.54,108.98,564.52,133,8.3,3001,35.529554,1193,510.0,Drama,Miloš Forman,590,3,593,7423538|0255641|4246776|0451787|0073486,-0.0244821108849506,-0.0087387609920585
80684,The Empire Strikes Back,1980,18.0,60.84,538.4,1819.79,124,8.2,5998,19.470959,1196,1891.0,Action|Adventure|Sci-Fi,Irvin Kershner,2666,6,2672,0086190|0120915|0121765|0121766|2488496|2527336|2527338|0076759|0080684,0.0053283020027645,0.0190175204258838
93779,The Princess Bride,1987,16.0,39.2,30.86,75.61,98,7.6,1518,15.15267,1197,2493.0,Action|Adventure|Comedy|Fantasy,Rob Reiner,557,7,564,1259780|0093779,-0.0070055466227991,0.0175259591506408
82971,Raiders of the Lost Ark,1981,18.0,55.26,389.93,1197.09,115,7.7,3949,19.901576,1198,85.0,Action|Adventure,Steven Spielberg,2151,32,2183,0087469|0097576|0367882|1462764|0772251|0082971,0.0021211100180725,0.0172704341993205
90605,Aliens,1986,18.5,46.99,183.32,465.63,137,7.7,3282,21.761179,1200,679.0,Action|Adventure|Horror|Sci-Fi,James Cameron,972,20,992,0103644|0118583|0078748|0090605,0.0099819256547501,0.012626349610285
60196,"The Good, the Bad and the Ugly",1966,1.2,10.32,6.0,51.6,161,8.1,2371,16.788787,1201,429.0,Action|Adventure|Western,Sergio Leone,801,12,813,0313588|0109959|0058461|0059578|0060196,0.0007732426382279,0.0212378878935016
50083,12 Angry Men,1957,0.35,3.48,1.0,9.93,96,8.2,2130,16.503959,1203,389.0,Drama,Sidney Lumet,212,4,216,0556204|0122737|0050083,0.005914603664367,0.0250244560046467
56172,Lawrence of Arabia,1962,15.0,138.45,70.0,646.1,216,7.8,870,10.893332,1204,947.0,Adventure|Drama,David Lean,484,3,487,0099356|0056172,-0.0219086537972332,-0.0049701308592937
66921,A Clockwork Orange,1971,2.2,15.14,26.59,182.94,136,8.0,3432,17.112594,1206,185.0,Drama|Sci-Fi|Thriller,Stanley Kubrick,902,18,920,4042592|0066921,-0.0036417212506597,-0.0186338662478373
56592,To Kill a Mockingbird,1962,2.0,18.46,13.13,121.19,129,7.9,676,14.284787,1207,595.0,Drama,Robert Mulligan,202,1,203,0056592,0.0052213478885007,0.0248532235580089
78788,Apocalypse Now,1979,31.5,120.96,89.46,343.53,153,8.0,2112,13.5963,1208,28.0,Action|Drama,Francis Ford Coppola,1291,14,1305,0078788,-0.0122444795782115,-0.006349556660465
64116,Once Upon a Time in the West,1968,5.0,40.0,5.32,42.56,175,8.1,1160,15.589351,1209,335.0,Action|Drama|Western,Sergio Leone,249,23,272,0064116,-0.0181503326624583,-0.0105661400067907
86190,Return of the Jedi,1983,32.35,90.58,572.7,1603.56,135,7.9,4763,14.586087,1210,1892.0,Action|Adventure|Sci-Fi,Richard Marquand,1741,20,1761,0120915|0121765|0121766|2488496|2527336|2527338|0076759|0080684|0086190,0.0058572473895061,0.017581182902927
93191,Wings of Desire,1987,2.5,6.12,3.2,7.84,128,7.5,256,6.357321,1211,144.0,Drama|Fantasy,Wim Wenders,55,6,61,0107209|0120632|0093191,-0.0203845361536367,-0.0067236862092337
